vote_key,episode_id,user_id,series_name,season_number,episode_number
5904846-21667900-13,5904846,21667900,The Good Place,1,12
5904847-21667900-24,5904847,21667900,The Good Place,1,13
5904847-21667900-28,5904847,21667900,The Good Place,1,13
5904847-21667900-13,5904847,21667900,The Good Place,1,13
5906286-21667900-28,5906286,21667900,Scum's Wish,1,2
5906286-21667900-18,5906286,21667900,Scum's Wish,1,2
5906287-21667900-18,5906287,21667900,Scum's Wish,1,3
5906287-21667900-19,5906287,21667900,Scum's Wish,1,3
5906287-21667900-15,5906287,21667900,Scum's Wish,1,3
5906287-21667900-30,5906287,21667900,Scum's Wish,1,3
5906287-21667900-28,5906287,21667900,Scum's Wish,1,3
5906288-21667900-30,5906288,21667900,Scum's Wish,1,4
5906288-21667900-28,5906288,21667900,Scum's Wish,1,4
5906288-21667900-27,5906288,21667900,Scum's Wish,1,4
5906288-21667900-29,5906288,21667900,Scum's Wish,1,4
5906288-21667900-15,5906288,21667900,Scum's Wish,1,4
5906288-21667900-18,5906288,21667900,Scum's Wish,1,4
5937312-21667900-25,5937312,21667900,House of Cards (US),5,2
5937312-21667900-24,5937312,21667900,House of Cards (US),5,2
5937312-21667900-28,5937312,21667900,House of Cards (US),5,2
5937312-21667900-13,5937312,21667900,House of Cards (US),5,2
5964888-21667900-21,5964888,21667900,Babylon Berlin,1,1
5964888-21667900-38,5964888,21667900,Babylon Berlin,1,1
5964888-21667900-13,5964888,21667900,Babylon Berlin,1,1
5972910-21667900-28,5972910,21667900,The Leftovers,3,5
5972910-21667900-38,5972910,21667900,The Leftovers,3,5
6023980-21667900-30,6023980,21667900,Better Call Saul,3,2
6023980-21667900-28,6023980,21667900,Better Call Saul,3,2
6023992-21667900-28,6023992,21667900,Better Call Saul,3,5
6024003-21667900-28,6024003,21667900,Better Call Saul,3,9
6024003-21667900-30,6024003,21667900,Better Call Saul,3,9
6024007-21667900-30,6024007,21667900,Better Call Saul,3,10
6024007-21667900-28,6024007,21667900,Better Call Saul,3,10
6049877-21667900-30,6049877,21667900,The Leftovers,3,8
6049877-21667900-28,6049877,21667900,The Leftovers,3,8
6094695-21667900-30,6094695,21667900,A Silent Voice,1,1
6094695-21667900-15,6094695,21667900,A Silent Voice,1,1
6104951-21667900-24,6104951,21667900,Ozark,1,1
6104951-21667900-25,6104951,21667900,Ozark,1,1
6104951-21667900-28,6104951,21667900,Ozark,1,1
6104952-21667900-13,6104952,21667900,Ozark,1,2
6104952-21667900-28,6104952,21667900,Ozark,1,2
6104952-21667900-24,6104952,21667900,Ozark,1,2
6104952-21667900-25,6104952,21667900,Ozark,1,2
6140534-21667900-13,6140534,21667900,The Good Place,2,1
6140534-21667900-25,6140534,21667900,The Good Place,2,1
6141745-21667900-13,6141745,21667900,The Good Place,2,2
6141746-21667900-13,6141746,21667900,The Good Place,2,3
6141747-21667900-13,6141747,21667900,The Good Place,2,4
6141748-21667900-13,6141748,21667900,The Good Place,2,5
6141749-21667900-13,6141749,21667900,The Good Place,2,6
6141750-21667900-13,6141750,21667900,The Good Place,2,7
6141751-21667900-24,6141751,21667900,The Good Place,2,8
6141751-21667900-28,6141751,21667900,The Good Place,2,8
6141751-21667900-13,6141751,21667900,The Good Place,2,8
6172291-21667900-13,6172291,21667900,Ozark,1,3
6172291-21667900-25,6172291,21667900,Ozark,1,3
6172292-21667900-13,6172292,21667900,Ozark,1,4
6172292-21667900-25,6172292,21667900,Ozark,1,4
6172293-21667900-25,6172293,21667900,Ozark,1,5
6172294-21667900-24,6172294,21667900,Ozark,1,6
6172294-21667900-25,6172294,21667900,Ozark,1,6
6172294-21667900-28,6172294,21667900,Ozark,1,6
6172295-21667900-24,6172295,21667900,Ozark,1,7
6172295-21667900-28,6172295,21667900,Ozark,1,7
6172295-21667900-25,6172295,21667900,Ozark,1,7
6172296-21667900-21,6172296,21667900,Ozark,1,8
6172296-21667900-38,6172296,21667900,Ozark,1,8
6172296-21667900-25,6172296,21667900,Ozark,1,8
6172297-21667900-13,6172297,21667900,Ozark,1,9
6172297-21667900-15,6172297,21667900,Ozark,1,9
6172297-21667900-30,6172297,21667900,Ozark,1,9
6172297-21667900-25,6172297,21667900,Ozark,1,9
6172298-21667900-13,6172298,21667900,Ozark,1,10
6172298-21667900-25,6172298,21667900,Ozark,1,10
6172298-21667900-24,6172298,21667900,Ozark,1,10
6172298-21667900-28,6172298,21667900,Ozark,1,10
6215632-21667900-30,6215632,21667900,The Good Place,2,9
6215632-21667900-13,6215632,21667900,The Good Place,2,9
6215632-21667900-15,6215632,21667900,The Good Place,2,9
6215635-21667900-13,6215635,21667900,The Good Place,2,11
6247595-21667900-13,6247595,21667900,The Good Place,2,12
6352961-21667900-25,6352961,21667900,Babylon Berlin,1,2
6352961-21667900-28,6352961,21667900,Babylon Berlin,1,2
6352961-21667900-24,6352961,21667900,Babylon Berlin,1,2
6352962-21667900-38,6352962,21667900,Babylon Berlin,1,3
6352962-21667900-25,6352962,21667900,Babylon Berlin,1,3
6352962-21667900-21,6352962,21667900,Babylon Berlin,1,3
6485190-21667900-30,6485190,21667900,This Is Us,2,14
6485190-21667900-15,6485190,21667900,This Is Us,2,14
6504114-21667900-28,6504114,21667900,The Seven Deadly Sins,2,14
6504114-21667900-37,6504114,21667900,The Seven Deadly Sins,2,14
6504120-21667900-28,6504120,21667900,The Seven Deadly Sins,2,20
6504120-21667900-30,6504120,21667900,The Seven Deadly Sins,2,20
6510565-21667900-13,6510565,21667900,DARLING in the FRANXX,1,24
6510565-21667900-15,6510565,21667900,DARLING in the FRANXX,1,24
6510565-21667900-18,6510565,21667900,DARLING in the FRANXX,1,24
6510565-21667900-30,6510565,21667900,DARLING in the FRANXX,1,24
6510565-21667900-28,6510565,21667900,DARLING in the FRANXX,1,24
6524416-21667900-37,6524416,21667900,My Mister,1,1
6530568-21667900-19,6530568,21667900,Tom Clancy's Jack Ryan,1,1
6538598-21667900-38,6538598,21667900,Westworld,2,1
6538598-21667900-19,6538598,21667900,Westworld,2,1
6538598-21667900-28,6538598,21667900,Westworld,2,1
6538598-21667900-14,6538598,21667900,Westworld,2,1
6538598-21667900-18,6538598,21667900,Westworld,2,1
6545667-21667900-28,6545667,21667900,Tom Clancy's Jack Ryan,1,2
6545667-21667900-19,6545667,21667900,Tom Clancy's Jack Ryan,1,2
6545667-21667900-18,6545667,21667900,Tom Clancy's Jack Ryan,1,2
6545668-21667900-28,6545668,21667900,Tom Clancy's Jack Ryan,1,3
6545668-21667900-19,6545668,21667900,Tom Clancy's Jack Ryan,1,3
6545668-21667900-18,6545668,21667900,Tom Clancy's Jack Ryan,1,3
6545669-21667900-19,6545669,21667900,Tom Clancy's Jack Ryan,1,4
6545669-21667900-28,6545669,21667900,Tom Clancy's Jack Ryan,1,4
6545669-21667900-15,6545669,21667900,Tom Clancy's Jack Ryan,1,4
6545669-21667900-18,6545669,21667900,Tom Clancy's Jack Ryan,1,4
6545669-21667900-30,6545669,21667900,Tom Clancy's Jack Ryan,1,4
6548881-21667900-28,6548881,21667900,My Mister,1,3
6548882-21667900-30,6548882,21667900,My Mister,1,4
6548882-21667900-28,6548882,21667900,My Mister,1,4
6548886-21667900-28,6548886,21667900,My Mister,1,8
6548886-21667900-30,6548886,21667900,My Mister,1,8
6548894-21667900-30,6548894,21667900,My Mister,1,16
6548894-21667900-32,6548894,21667900,My Mister,1,16
6578537-21667900-28,6578537,21667900,Lucifer,3,24
6578537-21667900-13,6578537,21667900,Lucifer,3,24
6578537-21667900-18,6578537,21667900,Lucifer,3,24
6578537-21667900-19,6578537,21667900,Lucifer,3,24
6619787-21667900-28,6619787,21667900,Something in the Rain,1,3
6619787-21667900-37,6619787,21667900,Something in the Rain,1,3
6619787-21667900-32,6619787,21667900,Something in the Rain,1,3
6697890-21667900-28,6697890,21667900,Succession,1,6
6697890-21667900-29,6697890,21667900,Succession,1,6
6704749-21667900-13,6704749,21667900,The Good Place,3,1
6704751-21667900-13,6704751,21667900,The Good Place,3,2
6709632-21667900-32,6709632,21667900,Better Call Saul,4,1
6709632-21667900-28,6709632,21667900,Better Call Saul,4,1
6711743-21667900-13,6711743,21667900,Gentleman Jack,1,1
6711743-21667900-19,6711743,21667900,Gentleman Jack,1,1
6735146-21667900-25,6735146,21667900,Ozark,2,1
6735146-21667900-13,6735146,21667900,Ozark,2,1
6757078-21667900-28,6757078,21667900,Better Call Saul,4,4
6757079-21667900-28,6757079,21667900,Better Call Saul,4,5
6775604-21667900-18,6775604,21667900,Tom Clancy's Jack Ryan,1,5
6775604-21667900-28,6775604,21667900,Tom Clancy's Jack Ryan,1,5
6775604-21667900-19,6775604,21667900,Tom Clancy's Jack Ryan,1,5
6775605-21667900-13,6775605,21667900,Tom Clancy's Jack Ryan,1,6
6775605-21667900-18,6775605,21667900,Tom Clancy's Jack Ryan,1,6
6775605-21667900-28,6775605,21667900,Tom Clancy's Jack Ryan,1,6
6775605-21667900-19,6775605,21667900,Tom Clancy's Jack Ryan,1,6
6775606-21667900-28,6775606,21667900,Tom Clancy's Jack Ryan,1,7
6775606-21667900-18,6775606,21667900,Tom Clancy's Jack Ryan,1,7
6775606-21667900-19,6775606,21667900,Tom Clancy's Jack Ryan,1,7
6775607-21667900-18,6775607,21667900,Tom Clancy's Jack Ryan,1,8
6775607-21667900-19,6775607,21667900,Tom Clancy's Jack Ryan,1,8
6775607-21667900-28,6775607,21667900,Tom Clancy's Jack Ryan,1,8
6775607-21667900-13,6775607,21667900,Tom Clancy's Jack Ryan,1,8
6778611-21667900-13,6778611,21667900,Ozark,2,2
6778611-21667900-25,6778611,21667900,Ozark,2,2
6778614-21667900-13,6778614,21667900,Ozark,2,3
6778614-21667900-25,6778614,21667900,Ozark,2,3
6778618-21667900-24,6778618,21667900,Ozark,2,4
6778618-21667900-28,6778618,21667900,Ozark,2,4
6778618-21667900-25,6778618,21667900,Ozark,2,4
6778619-21667900-28,6778619,21667900,Ozark,2,5
6778619-21667900-24,6778619,21667900,Ozark,2,5
6778619-21667900-25,6778619,21667900,Ozark,2,5
6778620-21667900-25,6778620,21667900,Ozark,2,6
6778620-21667900-24,6778620,21667900,Ozark,2,6
6778620-21667900-28,6778620,21667900,Ozark,2,6
6778622-21667900-30,6778622,21667900,Ozark,2,7
6778622-21667900-28,6778622,21667900,Ozark,2,7
6778622-21667900-15,6778622,21667900,Ozark,2,7
6778622-21667900-24,6778622,21667900,Ozark,2,7
6778623-21667900-28,6778623,21667900,Ozark,2,8
6778623-21667900-13,6778623,21667900,Ozark,2,8
6778623-21667900-24,6778623,21667900,Ozark,2,8
6778625-21667900-30,6778625,21667900,Ozark,2,9
6778625-21667900-28,6778625,21667900,Ozark,2,9
6778625-21667900-24,6778625,21667900,Ozark,2,9
6778625-21667900-15,6778625,21667900,Ozark,2,9
6778626-21667900-25,6778626,21667900,Ozark,2,10
6778626-21667900-28,6778626,21667900,Ozark,2,10
6778626-21667900-24,6778626,21667900,Ozark,2,10
6782558-21667900-28,6782558,21667900,Better Call Saul,4,7
6783481-21667900-30,6783481,21667900,Lucifer,4,1
6783481-21667900-18,6783481,21667900,Lucifer,4,1
6783481-21667900-19,6783481,21667900,Lucifer,4,1
6783481-21667900-15,6783481,21667900,Lucifer,4,1
6783481-21667900-28,6783481,21667900,Lucifer,4,1
6806407-21667900-28,6806407,21667900,Perfume (2018),1,1
6806407-21667900-38,6806407,21667900,Perfume (2018),1,1
6809752-21667900-19,6809752,21667900,Lucifer,4,2
6809752-21667900-28,6809752,21667900,Lucifer,4,2
6809752-21667900-18,6809752,21667900,Lucifer,4,2
6813799-21667900-19,6813799,21667900,Lucifer,4,3
6813799-21667900-28,6813799,21667900,Lucifer,4,3
6813799-21667900-18,6813799,21667900,Lucifer,4,3
6827062-21667900-28,6827062,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,2
6827062-21667900-19,6827062,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,2
6827062-21667900-13,6827062,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,2
6827062-21667900-18,6827062,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,2
6827063-21667900-19,6827063,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,3
6827063-21667900-28,6827063,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,3
6827063-21667900-18,6827063,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,3
6827063-21667900-13,6827063,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,3
6827064-21667900-28,6827064,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,4
6827064-21667900-18,6827064,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,4
6827064-21667900-19,6827064,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,4
6827065-21667900-18,6827065,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,5
6827065-21667900-28,6827065,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,5
6827065-21667900-19,6827065,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,5
6827066-21667900-19,6827066,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,6
6827066-21667900-28,6827066,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,6
6827066-21667900-18,6827066,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,6
6827067-21667900-18,6827067,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,7
6827067-21667900-13,6827067,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,7
6827067-21667900-19,6827067,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,7
6827067-21667900-28,6827067,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,7
6827068-21667900-19,6827068,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,9
6827068-21667900-28,6827068,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,9
6827068-21667900-18,6827068,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,9
6827068-21667900-13,6827068,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,9
6827069-21667900-19,6827069,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,8
6827069-21667900-13,6827069,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,8
6866370-21667900-25,6866370,21667900,Les Misérables (2018),1,1
6866370-21667900-30,6866370,21667900,Les Misérables (2018),1,1
6866370-21667900-15,6866370,21667900,Les Misérables (2018),1,1
6866371-21667900-30,6866371,21667900,Les Misérables (2018),1,2
6866371-21667900-15,6866371,21667900,Les Misérables (2018),1,2
6866372-21667900-15,6866372,21667900,Les Misérables (2018),1,3
6866372-21667900-30,6866372,21667900,Les Misérables (2018),1,3
6866374-21667900-24,6866374,21667900,Les Misérables (2018),1,4
6866374-21667900-30,6866374,21667900,Les Misérables (2018),1,4
6866374-21667900-15,6866374,21667900,Les Misérables (2018),1,4
6866374-21667900-28,6866374,21667900,Les Misérables (2018),1,4
6866374-21667900-25,6866374,21667900,Les Misérables (2018),1,4
6866375-21667900-25,6866375,21667900,Les Misérables (2018),1,5
6866375-21667900-30,6866375,21667900,Les Misérables (2018),1,5
6866375-21667900-15,6866375,21667900,Les Misérables (2018),1,5
6866376-21667900-25,6866376,21667900,Les Misérables (2018),1,6
6866376-21667900-30,6866376,21667900,Les Misérables (2018),1,6
6866376-21667900-15,6866376,21667900,Les Misérables (2018),1,6
6869215-21667900-28,6869215,21667900,Marvel's Daredevil,3,13
6869215-21667900-32,6869215,21667900,Marvel's Daredevil,3,13
6895534-21667900-13,6895534,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,13
6895534-21667900-19,6895534,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,13
6895534-21667900-15,6895534,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,13
6895534-21667900-30,6895534,21667900,Rascal Does Not Dream of Bunny Girl Senpai,1,13
6933995-21667900-25,6933995,21667900,Stranger Things,3,1
6933995-21667900-13,6933995,21667900,Stranger Things,3,1
6933996-21667900-24,6933996,21667900,Stranger Things,3,2
6933996-21667900-28,6933996,21667900,Stranger Things,3,2
6933996-21667900-25,6933996,21667900,Stranger Things,3,2
6933997-21667900-25,6933997,21667900,Stranger Things,3,3
6933997-21667900-24,6933997,21667900,Stranger Things,3,3
6933997-21667900-28,6933997,21667900,Stranger Things,3,3
6933998-21667900-24,6933998,21667900,Stranger Things,3,4
6933998-21667900-28,6933998,21667900,Stranger Things,3,4
6933998-21667900-22,6933998,21667900,Stranger Things,3,4
6933998-21667900-25,6933998,21667900,Stranger Things,3,4
6933998-21667900-34,6933998,21667900,Stranger Things,3,4
6934000-21667900-25,6934000,21667900,Stranger Things,3,5
6934000-21667900-28,6934000,21667900,Stranger Things,3,5
6934000-21667900-24,6934000,21667900,Stranger Things,3,5
6934001-21667900-28,6934001,21667900,Stranger Things,3,6
6934001-21667900-24,6934001,21667900,Stranger Things,3,6
6934001-21667900-25,6934001,21667900,Stranger Things,3,6
6934002-21667900-28,6934002,21667900,Stranger Things,3,7
6934002-21667900-24,6934002,21667900,Stranger Things,3,7
6934002-21667900-25,6934002,21667900,Stranger Things,3,7
6934003-21667900-30,6934003,21667900,Stranger Things,3,8
6934003-21667900-24,6934003,21667900,Stranger Things,3,8
6934003-21667900-15,6934003,21667900,Stranger Things,3,8
6934003-21667900-28,6934003,21667900,Stranger Things,3,8
6937767-21667900-26,6937767,21667900,Russian Doll,1,1
6937767-21667900-35,6937767,21667900,Russian Doll,1,1
7036361-21667900-28,7036361,21667900,The Handmaid's Tale,3,1
7036361-21667900-24,7036361,21667900,The Handmaid's Tale,3,1
7036361-21667900-25,7036361,21667900,The Handmaid's Tale,3,1
7036363-21667900-25,7036363,21667900,The Handmaid's Tale,3,2
7036366-21667900-25,7036366,21667900,The Handmaid's Tale,3,3
7036371-21667900-28,7036371,21667900,The Handmaid's Tale,3,4
7036371-21667900-24,7036371,21667900,The Handmaid's Tale,3,4
7036371-21667900-15,7036371,21667900,The Handmaid's Tale,3,4
7036371-21667900-30,7036371,21667900,The Handmaid's Tale,3,4
7043113-21667900-15,7043113,21667900,This Is Us,3,14
7043113-21667900-30,7043113,21667900,This Is Us,3,14
7043116-21667900-15,7043116,21667900,This Is Us,3,16
7043116-21667900-30,7043116,21667900,This Is Us,3,16
7048353-21667900-28,7048353,21667900,The Light in Your Eyes,1,10
7048353-21667900-30,7048353,21667900,The Light in Your Eyes,1,10
7048353-21667900-38,7048353,21667900,The Light in Your Eyes,1,10
7048358-21667900-30,7048358,21667900,The Light in Your Eyes,1,12
7048358-21667900-32,7048358,21667900,The Light in Your Eyes,1,12
7051266-21667900-28,7051266,21667900,Formula 1: Drive to Survive,1,1
7056163-21667900-30,7056163,21667900,Prison Break,2,17
7059062-21667900-25,7059062,21667900,Euphoria (US),1,1
7059062-21667900-24,7059062,21667900,Euphoria (US),1,1
7059062-21667900-28,7059062,21667900,Euphoria (US),1,1
7062009-21667900-28,7062009,21667900,The Wheel of Time,1,1
7062009-21667900-37,7062009,21667900,The Wheel of Time,1,1
7062895-21667900-25,7062895,21667900,Killing Eve,2,2
7064726-21667900-30,7064726,21667900,When They See Us,1,1
7064726-21667900-28,7064726,21667900,When They See Us,1,1
7064737-21667900-28,7064737,21667900,When They See Us,1,4
7064737-21667900-30,7064737,21667900,When They See Us,1,4
7067815-21667900-19,7067815,21667900,Looking for Alaska,1,1
7067815-21667900-13,7067815,21667900,Looking for Alaska,1,1
7075645-21667900-13,7075645,21667900,Harlots,3,1
7075645-21667900-25,7075645,21667900,Harlots,3,1
7077742-21667900-25,7077742,21667900,Killing Eve,2,3
7082952-21667900-15,7082952,21667900,Chernobyl,1,1
7082952-21667900-24,7082952,21667900,Chernobyl,1,1
7082952-21667900-30,7082952,21667900,Chernobyl,1,1
7082952-21667900-28,7082952,21667900,Chernobyl,1,1
7098403-21667900-15,7098403,21667900,Killing Eve,2,4
7098403-21667900-30,7098403,21667900,Killing Eve,2,4
7112024-21667900-19,7112024,21667900,Spinning Out,1,1
7112025-21667900-19,7112025,21667900,Spinning Out,1,2
7112026-21667900-19,7112026,21667900,Spinning Out,1,3
7112026-21667900-18,7112026,21667900,Spinning Out,1,3
7112026-21667900-28,7112026,21667900,Spinning Out,1,3
7112028-21667900-19,7112028,21667900,Spinning Out,1,4
7112028-21667900-18,7112028,21667900,Spinning Out,1,4
7112028-21667900-28,7112028,21667900,Spinning Out,1,4
7112029-21667900-28,7112029,21667900,Spinning Out,1,5
7112029-21667900-19,7112029,21667900,Spinning Out,1,5
7112029-21667900-18,7112029,21667900,Spinning Out,1,5
7112030-21667900-28,7112030,21667900,Spinning Out,1,6
7112030-21667900-18,7112030,21667900,Spinning Out,1,6
7112030-21667900-19,7112030,21667900,Spinning Out,1,6
7112031-21667900-28,7112031,21667900,Spinning Out,1,7
7112031-21667900-18,7112031,21667900,Spinning Out,1,7
7112031-21667900-19,7112031,21667900,Spinning Out,1,7
7112035-21667900-18,7112035,21667900,Spinning Out,1,8
7112035-21667900-19,7112035,21667900,Spinning Out,1,8
7112035-21667900-28,7112035,21667900,Spinning Out,1,8
7112037-21667900-19,7112037,21667900,Spinning Out,1,9
7112037-21667900-28,7112037,21667900,Spinning Out,1,9
7112037-21667900-18,7112037,21667900,Spinning Out,1,9
7112038-21667900-15,7112038,21667900,Spinning Out,1,10
7112038-21667900-28,7112038,21667900,Spinning Out,1,10
7112038-21667900-18,7112038,21667900,Spinning Out,1,10
7112038-21667900-19,7112038,21667900,Spinning Out,1,10
7112038-21667900-30,7112038,21667900,Spinning Out,1,10
7116984-21667900-15,7116984,21667900,Chernobyl,1,4
7116984-21667900-24,7116984,21667900,Chernobyl,1,4
7116984-21667900-30,7116984,21667900,Chernobyl,1,4
7116984-21667900-28,7116984,21667900,Chernobyl,1,4
7116987-21667900-34,7116987,21667900,Chernobyl,1,5
7116987-21667900-24,7116987,21667900,Chernobyl,1,5
7116987-21667900-15,7116987,21667900,Chernobyl,1,5
7116987-21667900-28,7116987,21667900,Chernobyl,1,5
7116987-21667900-22,7116987,21667900,Chernobyl,1,5
7116987-21667900-30,7116987,21667900,Chernobyl,1,5
7117386-21667900-25,7117386,21667900,Game of Thrones,8,1
7121401-21667900-25,7121401,21667900,Game of Thrones,8,2
7121402-21667900-28,7121402,21667900,Game of Thrones,8,3
7121402-21667900-24,7121402,21667900,Game of Thrones,8,3
7123644-21667900-24,7123644,21667900,Killing Eve,2,5
7123644-21667900-28,7123644,21667900,Killing Eve,2,5
7123646-21667900-13,7123646,21667900,Killing Eve,2,6
7123648-21667900-25,7123648,21667900,Killing Eve,2,7
7123654-21667900-24,7123654,21667900,Killing Eve,2,8
7123654-21667900-28,7123654,21667900,Killing Eve,2,8
7129613-21667900-19,7129613,21667900,The Loudest Voice,1,1
7129613-21667900-28,7129613,21667900,The Loudest Voice,1,1
7129613-21667900-18,7129613,21667900,The Loudest Voice,1,1
7133857-21667900-19,7133857,21667900,The Mandalorian,1,1
7133857-21667900-18,7133857,21667900,The Mandalorian,1,1
7133857-21667900-28,7133857,21667900,The Mandalorian,1,1
7135184-21667900-25,7135184,21667900,Big Little Lies,2,1
7191323-21667900-28,7191323,21667900,Euphoria (US),1,2
7191323-21667900-24,7191323,21667900,Euphoria (US),1,2
7191323-21667900-25,7191323,21667900,Euphoria (US),1,2
7191325-21667900-25,7191325,21667900,Euphoria (US),1,3
7191325-21667900-24,7191325,21667900,Euphoria (US),1,3
7191325-21667900-28,7191325,21667900,Euphoria (US),1,3
7191328-21667900-28,7191328,21667900,Euphoria (US),1,4
7191328-21667900-22,7191328,21667900,Euphoria (US),1,4
7191328-21667900-25,7191328,21667900,Euphoria (US),1,4
7191328-21667900-34,7191328,21667900,Euphoria (US),1,4
7191328-21667900-24,7191328,21667900,Euphoria (US),1,4
7194971-21667900-25,7194971,21667900,Euphoria (US),1,5
7194971-21667900-30,7194971,21667900,Euphoria (US),1,5
7194971-21667900-24,7194971,21667900,Euphoria (US),1,5
7194971-21667900-15,7194971,21667900,Euphoria (US),1,5
7194971-21667900-28,7194971,21667900,Euphoria (US),1,5
7194979-21667900-30,7194979,21667900,Euphoria (US),1,6
7194979-21667900-24,7194979,21667900,Euphoria (US),1,6
7194979-21667900-25,7194979,21667900,Euphoria (US),1,6
7194979-21667900-15,7194979,21667900,Euphoria (US),1,6
7194979-21667900-28,7194979,21667900,Euphoria (US),1,6
7219153-21667900-24,7219153,21667900,Big Little Lies,2,2
7219153-21667900-25,7219153,21667900,Big Little Lies,2,2
7219153-21667900-28,7219153,21667900,Big Little Lies,2,2
7219154-21667900-25,7219154,21667900,Big Little Lies,2,3
7221011-21667900-18,7221011,21667900,The Loudest Voice,1,5
7221011-21667900-28,7221011,21667900,The Loudest Voice,1,5
7221012-21667900-18,7221012,21667900,The Loudest Voice,1,4
7221012-21667900-13,7221012,21667900,The Loudest Voice,1,4
7221012-21667900-28,7221012,21667900,The Loudest Voice,1,4
7221013-21667900-28,7221013,21667900,The Loudest Voice,1,3
7221013-21667900-19,7221013,21667900,The Loudest Voice,1,3
7221013-21667900-18,7221013,21667900,The Loudest Voice,1,3
7221014-21667900-28,7221014,21667900,The Loudest Voice,1,2
7221014-21667900-18,7221014,21667900,The Loudest Voice,1,2
7221014-21667900-19,7221014,21667900,The Loudest Voice,1,2
7222645-21667900-19,7222645,21667900,Demon Slayer: Kimetsu no Yaiba,1,19
7222645-21667900-18,7222645,21667900,Demon Slayer: Kimetsu no Yaiba,1,19
7222645-21667900-30,7222645,21667900,Demon Slayer: Kimetsu no Yaiba,1,19
7222645-21667900-15,7222645,21667900,Demon Slayer: Kimetsu no Yaiba,1,19
7222645-21667900-28,7222645,21667900,Demon Slayer: Kimetsu no Yaiba,1,19
7222645-21667900-13,7222645,21667900,Demon Slayer: Kimetsu no Yaiba,1,19
7222660-21667900-18,7222660,21667900,Demon Slayer: Kimetsu no Yaiba,1,26
7222660-21667900-19,7222660,21667900,Demon Slayer: Kimetsu no Yaiba,1,26
7222660-21667900-28,7222660,21667900,Demon Slayer: Kimetsu no Yaiba,1,26
7223774-21667900-24,7223774,21667900,Chernobyl,1,3
7223774-21667900-30,7223774,21667900,Chernobyl,1,3
7223774-21667900-28,7223774,21667900,Chernobyl,1,3
7223774-21667900-15,7223774,21667900,Chernobyl,1,3
7223961-21667900-24,7223961,21667900,Big Little Lies,2,4
